G,term,estimate,std.error,statistic,p.value,e_value,conf.low,conf.high
305,cvulnerPTSD,-0.02781527172678689,0.027883744136242568,-0.9975443610039916,1,0.9956651330955245,-0.24220748587165356,0.1865769424180798
305,cvulnerVictim of torture,0.06743304000953333,0.029545724054314455,2.2823282274473935,0.7797366175349372,1.2824843383159361,-0.15973778638908037,0.29460386640814706
305,creasonEthnic persecution,0.2075579637152471,0.027141186149177154,7.64734314021643,0.05141339901654992,19.450182620256268,-0.0011248790410409992,0.41624080647153516
305,creasonPolitical persecution,0.1721952169194336,0.027391058098376546,6.286548562709212,0.12350796511968588,8.096643799701065,-0.03840883843225776,0.382799272271125
305,creasonReligious persecution,0.14252839201203987,0.0275549236047634,5.1725199480284925,0.2350356903369254,4.254672975693575,-0.06933559057770791,0.35439237460178763
305,creligionChristian,0.04172528628940697,0.021932111307466577,1.9024746730699837,0.8572105385913562,1.1665745519686308,-0.12690608118781044,0.21035665376662438
305,creligionMuslim,-0.07141623458513818,0.02176845300773146,-3.280721627750645,0.5639952635333392,1.7730645355692558,-0.23878926799244168,0.09595679882216532
305,clangFluent,0.054529256950922,0.021476515340017998,2.5390179033986757,0.7247579784059733,1.3797709439493053,-0.11059912944385833,0.21965764334570234
305,clangNone,-0.05816185928051339,0.021530055133319997,-2.701426397673356,0.6894342509178634,1.4504646362849998,-0.22370190182788174,0.10737818326685496
405,cconsistMinor inconsistencies,0.06294650362282637,0.019016428179039518,3.3101118164875944,0.4722459902913699,2.1175404779678755,-0.06224051089762593,0.18813351814327867
405,cconsistNo inconsistencies,0.08904033163580459,0.019054893164561233,4.672832897400025,0.2144026903008999,4.664120578881574,-0.03639990166241709,0.21448056493402629
405,cgenderMale,-0.0698330806213519,0.015945059537313157,-4.379606138060192,0.2590624545501839,3.860073053566651,-0.17480097369957343,0.0351348124568696
405,coriginEritrea,-0.02123034329008132,0.02877186289611776,-0.7378855990915336,1,0.9586521620742748,-0.21063834274430265,0.16817765616414004
405,coriginIraq,0.006962018953706501,0.028853361584366476,0.24128969975819767,1,0.9229722807808841,-0.18298249437016129,0.19690653227757426
405,coriginKosovo,-0.0458077622626306,0.027444887341095448,-1.6690818108784486,0.876758868303259,1.140564454095848,-0.2264801513009082,0.13486462677564703
405,coriginPakistan,-0.07468349435224435,0.027072427494730534,-2.7586552541984273,0.6067861090446066,1.6480271797495731,-0.2529039436384205,0.1035369549339318
405,coriginSyria,0.02538159185691724,0.027205707020645415,0.9329510105234935,1,0.983289964855423,-0.15371624963924163,0.2044794333530761
405,coriginUkraine,0.013461461190677221,0.029429411921468238,0.4574152289076943,1,0.9339166752063108,-0.18027524808273043,0.2071981704640849
405,cage38 Years,0.012311672120242978,0.019541775958128595,0.6300180775085499,1,0.9476902648255262,-0.11633375843028176,0.14095710267076772
405,cage62 Years,-0.05707216349595524,0.019748216506946102,-2.8899907733886283,0.5738016556774498,1.7427624861405566,-0.1870766124561997,0.07293228546428923
405,cjobCleaner,-0.03939358316617805,0.026128985246046062,-1.5076583646561337,0.9121717492049023,1.096284774080817,-0.2114032594631631,0.132616093130807
405,cjobDoctor,0.07201388711607752,0.027107781602885055,2.65657618801286,0.6326669950465792,1.5806103492507562,-0.10643930173660544,0.2504670759687605
405,cjobFarmer,0.004327890109062213,0.02575954493388604,0.16801112442669675,1,0.9208129454618316,-0.16524972432607465,0.17390550454419906
405,cjobTeacher,-0.0051425375169079504,0.025443875511556076,-0.20211298057060204,1,0.9217210762613801,-0.1726420691393933,0.16235699410557738
405,cjobUnemployed,-0.059580494968517604,0.026207074604547395,-2.2734508092780157,0.7302946984441665,1.3693102279537543,-0.23210424118255335,0.11294325124551813
405,cvulnerNo surviving family,0.009637376962807514,0.024694722417253685,0.3902605909056131,1,0.9297767044201761,-0.15293040625711257,0.17220516018272758
405,cvulnerNone,-0.04474132367175685,0.02506447091020365,-1.7850495959818098,0.850110071971912,1.1763182592113088,-0.20974319753793522,0.12026055019442153
405,cvulnerPTSD,-0.03631424407897046,0.024021189502849632,-1.5117587775852026,0.9112991418742356,1.097334512949652,-0.19444809396810658,0.12181960581016565
405,cvulnerVictim of torture,0.05150934146001646,0.025605393776678146,2.011659805323209,0.7957284368123613,1.2567101459964631,-0.11705348076629751,0.22007216368633042
405,creasonEthnic persecution,0.20592056031612463,0.02278196879082996,9.038751751736678,0.00502072207966093,199.17453787195765,0.055944622092053226,0.355896498540196
405,creasonPolitical persecution,0.18354477225015137,0.023513069748753203,7.806074417819645,0.01667363801778471,59.97491362912902,0.028755924610402495,0.33833361988990024
405,creasonReligious persecution,0.15306533878028525,0.023388490107998202,6.5444728613730065,0.0516689324138144,19.353989975853192,-9.033888480022012e-4,0.30703406640857267
405,creligionChristian,0.040319981000986875,0.018922155003142146,2.130834516168559,0.7661986034101115,1.3051446394568083,-0.08424642394290141,0.16488638594487517
405,creligionMuslim,-0.06356674516124657,0.01877270753146108,-3.386125579100159,0.4547285403367463,2.1991142215517336,-0.18714932272013707,0.06001583239764395
405,clangFluent,0.05593768702703419,0.018422323133895382,3.0364078743203664,0.5376158161798511,1.8600643245686534,-0.06533827562747882,0.1772136496815472
405,clangNone,-0.04292773957274508,0.01894689054147565,-2.2656878435421475,0.7322609437587317,1.365633396842047,-0.16765698099503895,0.0818015018495488
505,cconsistMinor inconsistencies,0.07153482837828876,0.01722448334714348,4.153089932311505,0.2311596803296362,4.3260139422843515,-0.03058775143628069,0.1736574081928582
505,cconsistNo inconsistencies,0.09581593969850344,0.0169544832633508,5.651363017687562,0.0653675245491094,15.298116410217105,-0.004705831281841599,0.19633771067884848
505,cgenderMale,-0.06720731701232359,0.014242352796309714,-4.718835291717913,0.1490556118394642,6.708905405567819,-0.1516490840525875,0.01723445002794033
505,coriginEritrea,-0.014927146799431261,0.025996607482698508,-0.5741959526590424,1,0.9298866634332603,-0.16905894681073275,0.1392046532118702
505,coriginIraq,0.02653708862785698,0.025788049308703473,1.0290459859986658,1,0.9955068148096587,-0.12635818670281768,0.17943236395853163
505,coriginKosovo,-0.028922063497389988,0.02524352548038232,-1.1457220394935088,0.9810009307665516,1.0193670246761157,-0.17858890073805458,0.12074477374327461
505,coriginPakistan,-0.04873949154000201,0.02506184009980761,-1.944769073056857,0.7799180648148892,1.2821859694163469,-0.1973291307361773,0.09985014765617328
505,coriginSyria,0.023186341395677226,0.024995027808482298,0.9276381516090462,1,0.9772236212418094,-0.12500717308569814,0.17137985587705262
505,coriginUkraine,0.011371723926637784,0.026222693318100617,0.4336596469588529,1,0.9176329516848641,-0.14410052086349792,0.1668439687167735
505,cage38 Years,0.0024643329951501364,0.017549416368190986,0.14042250428434974,1,0.9032710734038492,-0.10158474863126124,0.10651341462156153
505,cage62 Years,-0.05622394930400047,0.017564091966799675,-3.2010734975811532,0.4318846986947326,2.3154328065390115,-0.16036004137711363,0.047912142769112695
505,cjobCleaner,-0.058048161894096686,0.023702213584584624,-2.449060788645069,0.6359269586860808,1.5725076384026053,-0.19857668456674554,0.08248036077855218
505,cjobDoctor,0.06929441114206462,0.024093856092133277,2.876019964470921,0.5166256207646287,1.9356376451480588,-0.07355612853567185,0.21214495081980111
505,cjobFarmer,-0.021309239511652405,0.023091487420751063,-0.9228179685169589,1,0.9764093830493125,-0.15821681575856816,0.11559833673526336
505,cjobTeacher,-0.010279956113798438,0.023084449432959026,-0.44531952748767484,1,0.9185143675792141,-0.14714580469576538,0.12658589246816848
505,cjobUnemployed,-0.08228391484370473,0.02385415481138876,-3.4494584064835396,0.37214918757633103,2.6870944056404564,-0.22371328485956302,0.059145455172153555
505,cvulnerNo surviving family,0.002772532036773814,0.021766432983639856,0.12737649934914516,1,0.9029753144892818,-0.12627890276396153,0.13182396683750913
505,cvulnerNone,-0.03857786158354291,0.022252922377622462,-1.7336087786086383,0.8380852632112994,1.193196019422046,-0.17051365296929993,0.09335792980221412
505,cvulnerPTSD,-0.030656393523548812,0.02114663258729767,-1.449705687039905,0.9114769842544796,1.0971204070697689,-0.15603308150204906,0.09472029445495142
505,cvulnerVictim of torture,0.050401532400863425,0.02221969455414299,2.2683269690341343,0.6877525822700136,1.4540112618688754,-0.08133725388541066,0.1821403186871375
505,creasonEthnic persecution,0.20267135007055725,0.020308294080674905,9.979732874925055,4.0363591937231933e-4,2477.48020432638,0.08226510383644806,0.3230775963046665
505,creasonPolitical persecution,0.17765820259849632,0.021069768023439895,8.43190121508948,0.00300992062302664,332.2346750109461,0.05273723845212945,0.3025791667448632
