Test,Method,G,p_false_positive,se,ci_low,ci_high,rho,lambda,calibration_G,n_sim
Multivariate region null,Conventional,163,0.8152,0.005489061121904182,0.8044414402010679,0.8259585597989322,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,165,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,165,0.8154,0.005486762980118605,0.8046459445589675,0.8261540554410325,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,167,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,167,0.8154,0.005486762980118605,0.8046459445589675,0.8261540554410325,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,168,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,168,0.8156,0.00548446241668224,0.8048504536633028,0.8263495463366972,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,170,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,170,0.8158,0.005482159428546383,0.805054967520049,0.8265450324799509,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,172,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,172,0.816,0.005479854012653987,0.8052594861351982,0.8267405138648017,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,174,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,174,0.816,0.005479854012653987,0.8052594861351982,0.8267405138648017,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,175,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,175,0.8162,0.005477546165939635,0.8054640095147584,0.8269359904852417,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,177,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,177,0.8162,0.005477546165939635,0.8054640095147584,0.8269359904852417,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,179,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,179,0.8164,0.005475235885329508,0.8056685376647542,0.8271314623352458,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,181,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,181,0.8166,0.005472923167741349,0.8058730705912269,0.8273269294087731,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,182,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,182,0.817,0.005468290409259553,0.8062821507978513,0.8277178492021486,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,184,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,184,0.817,0.005468290409259553,0.8062821507978513,0.8277178492021486,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,186,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,186,0.8174,0.005463647865666307,0.806691250183294,0.828108749816706,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,188,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,188,0.8178,0.00545899551199669,0.8071003687964865,0.8284996312035134,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,190,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,190,0.8178,0.00545899551199669,0.8071003687964865,0.8284996312035134,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,192,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,192,0.8182,0.005454333323147752,0.8075095066866305,0.8288904933133696,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,194,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,194,0.8184,0.005451998532648372,0.8077140828760092,0.8290859171239908,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,196,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,196,0.819,0.005444979338803776,0.8083278404959445,0.8296721595040554,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,198,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,198,0.819,0.005444979338803776,0.8083278404959445,0.8296721595040554,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,200,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,200,0.819,0.005444979338803776,0.8083278404959445,0.8296721595040554,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,202,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,202,0.8192,0.00544263465612014,0.8085324360740046,0.8298675639259955,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,204,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,204,0.8198,0.005435585709010576,0.8091462520103393,0.8304537479896607,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,206,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,206,0.82,0.005433231082882451,0.8093508670775503,0.8306491329224496,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,208,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,208,0.82,0.005433231082882451,0.8093508670775503,0.8306491329224496,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,210,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,210,0.8202,0.005430873962816666,0.8095554870328794,0.8308445129671207,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,212,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,212,0.8204,0.0054285143455645385,0.8097601118826935,0.8310398881173066,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,214,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,214,0.8204,0.0054285143455645385,0.8097601118826935,0.8310398881173066,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,216,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,216,0.8208,0.005423787606461006,0.8101693762913365,0.8314306237086635,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,219,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,219,0.8212,0.005419050839399829,0.8105786603547763,0.8318213396452238,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,221,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,221,0.8214,0.005416678687166149,0.8107833097731544,0.8320166902268457,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,223,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,223,0.8218,0.005411926828773649,0.8111926234156036,0.8324073765843963,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,225,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,225,0.8218,0.005411926828773649,0.8111926234156036,0.8324073765843963,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,228,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,228,0.8222,0.005407164876346938,0.81160195684236,0.83279804315764006,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,230,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,230,0.8224,0.0054047801065353245,0.8118066309911908,0.8329933690088093,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,232,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,232,0.8224,0.0054047801065353245,0.8118066309911908,0.8329933690088093,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,234,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,234,0.8226,0.005402392803193785,0.8120113101057402,0.8331886898942598,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,237,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,237,0.8234,0.005392818187181911,0.8128300763531234,0.8339699236468766,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,239,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,239,0.8234,0.005392818187181911,0.8128300763531234,0.8339699236468766,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,242,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,242,0.8236,0.005390418165597174,0.8130347803954295,0.8341652196045705,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,244,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,244,0.824,0.005385610457506187,0.8134442035032878,0.8345557964967121,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,247,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,247,0.8242,0.0053832027641544395,0.8136489225822573,0.8347510774177428,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,249,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,249,0.8244,0.005380792506685237,0.813853646686897,0.8349463533131031,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,252,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,252,0.8248,0.005375964285595655,0.8142631100002324,0.8353368899997675,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,254,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,254,0.8252,0.005371125766540939,0.8146725934975798,0.8357274065024203,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,257,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,257,0.8254,0.00536870263657804,0.8148773428323071,0.835922657167693,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,259,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,259,0.8256,0.005366276921665523,0.8150820972335355,0.8361179027664645,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,262,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,262,0.8256,0.005366276921665523,0.8150820972335355,0.8361179027664645,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,264,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,264,0.8256,0.005366276921665523,0.8150820972335355,0.8361179027664645,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,267,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,267,0.8258,0.005363848618296382,0.815286856708139,0.8363131432918609,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,270,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,270,0.8264,0.005356548142227417,0.8159011656412343,0.8368988343587658,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,273,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,273,0.8266,0.0053541094497591285,0.81610594547847215,0.8370940545215279,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,275,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,275,0.8268,0.005351668151146893,0.816310730423752,0.8372892695762479,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,278,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,278,0.8272,0.005346777721207419,0.8167203156664335,0.8376796843335665,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,281,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,281,0.8276,0.0053418768237390125,0.8171299214254716,0.8380700785745284,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,284,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,284,0.8284,0.0053320435107001895,0.8179491947190276,0.8388508052809724,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,287,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,287,0.8284,0.0053320435107001895,0.8179491947190276,0.8388508052809724,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,289,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,289,0.8284,0.0053320435107001895,0.8179491947190276,0.8388508052809724,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,292,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,292,0.8286,0.005329578594973528,0.8181540259538519,0.8390459740461481,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,295,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,295,0.8286,0.005329578594973528,0.8181540259538519,0.8390459740461481,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,298,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,298,0.8286,0.005329578594973528,0.8181540259538519,0.8390459740461481,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,301,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,301,0.8288,0.005327111036950516,0.8183588623675769,0.839241137632423,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,304,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,304,0.8296,0.005317214308263303,0.819178259955804,0.840021740044196,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,307,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,307,0.83,0.005312249994117371,0.8195879900115299,0.84041200998847,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,310,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,310,0.8302,0.005309763836556198,0.8197928628803499,0.8406071371196502,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,314,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,314,0.8304,0.005307275007006892,0.8199977409862665,0.8408022590137335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,317,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,317,0.8312,0.005297292893544777,0.8208173059286523,0.8415826940713478,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,320,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,320,0.8314,0.005294790647419404,0.821022210331058,0.841777789668942,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,323,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,323,0.8314,0.005294790647419404,0.821022210331058,0.841777789668942,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,326,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,326,0.8314,0.005294790647419404,0.821022210331058,0.841777789668942,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,330,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,330,0.8318,0.005289778067178245,0.8214320349883306,0.8421679650116694,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,333,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,333,0.8324,0.005282238919246269,0.8220468117182773,0.8427531882817227,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,336,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,336,0.8326,0.005279720447144905,0.822251747923596,0.842948252076404,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,340,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,340,0.8328,0.005277199257181787,0.8224566894559237,0.8431433105440763,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,343,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,343,0.833,0.005274675345459662,0.822661636322899,0.8433383636771009,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,347,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,347,0.8332,0.005272148708069604,0.8228665885321836,0.8435334114678165,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,350,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,350,0.8334,0.005269619341090967,0.8230715460914617,0.8437284539085383,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,354,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,354,0.8336,0.005267087240591331,0.823276509008441,0.84392349099155906,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,357,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,357,0.8336,0.005267087240591331,0.823276509008441,0.84392349099155906,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,361,0,0,0,0,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,361,0.8338,0.005264552402626457,0.8234814772908521,0.8441185227091479,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,364,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,364,0.8338,0.005264552402626457,0.8234814772908521,0.8441185227091479,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,368,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,368,0.8342,0.005259474498464652,0.8238914299830093,0.8445085700169908,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,372,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,372,0.8342,0.005259474498464652,0.8238914299830093,0.8445085700169908,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,376,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,376,0.8342,0.005259474498464652,0.8238914299830093,0.8445085700169908,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,379,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,379,0.8346,0.00525438559681339,0.8243014042302458,0.8448985957697542,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,383,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,383,0.8346,0.00525438559681339,0.8243014042302458,0.8448985957697542,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,387,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,387,0.8348,0.005251837011941631,0.8245063994565944,0.8450936005434055,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,391,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,391,0.8356,0.005241615018293503,0.8253264345641448,0.8458735654358552,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,395,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,395,0.8356,0.005241615018293503,0.8253264345641448,0.8458735654358552,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,399,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,399,0.8358,0.005239052586107531,0.8255314569312292,0.8460685430687708,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,403,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,403,0.836,0.005236487372275427,0.8257364847503401,0.8462635152496598,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,407,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,407,0.8364,0.005231348583300485,0.8261465567767311,0.846653443223269,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,411,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,411,0.8364,0.005231348583300485,0.8261465567767311,0.846653443223269,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,415,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,415,0.8368,0.005226198618498918,0.8265566507077421,0.8470433492922579,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,419,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,419,0.8368,0.005226198618498918,0.8265566507077421,0.8470433492922579,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,424,2e-4,1.9997999899989998e-4,0,5.919607980398039e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,424,0.837,0.005223619434836348,0.8267617059077207,0.8472382940922792,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,428,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,428,0.8372,0.005221037444799644,0.8269667666081928,0.8474332333918073,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,432,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,432,0.8374,0.00521845264422319,0.8271718328173225,0.8476281671826775,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,437,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,437,0.8374,0.00521845264422319,0.8271718328173225,0.8476281671826775,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,441,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,441,0.838,0.005210681337406846,0.8277870645786826,0.8482129354213174,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,445,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,445,0.8384,0.00520548633654916,0.8281972467803637,0.8486027532196364,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,450,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,450,0.8388,0.005200279992461945,0.8286074512147745,0.8489925487852255,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,454,4e-4,2.8278613827413816e-4,0,9.542608310173109e-4,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,454,0.8394,0.0051924491331162784,0.8292227996990922,0.8495772003009079,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,459,6e-4,3.4630622287218577e-4,0,0.001278760196829484,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,459,0.8396,0.005189833137972742,0.8294279270495735,0.8497720729504266,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,464,6e-4,3.4630622287218577e-4,0,0.001278760196829484,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,464,0.8398,0.005187214281288176,0.8296330600086752,0.8499669399913248,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,468,6e-4,3.4630622287218577e-4,0,0.001278760196829484,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,468,0.8398,0.005187214281288176,0.8296330600086752,0.8499669399913248,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,473,6e-4,3.4630622287218577e-4,0,0.001278760196829484,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,473,0.8398,0.005187214281288176,0.8296330600086752,0.8499669399913248,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,478,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,478,0.8398,0.005187214281288176,0.8296330600086752,0.8499669399913248,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,483,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,483,0.84,0.005184592558726288,0.8298381985848965,0.8501618014151034,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,487,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,487,0.84,0.005184592558726288,0.8298381985848965,0.8501618014151034,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,492,8e-4,3.9983996798719363e-4,1.6313662745100557e-5,0.0015836863372548995,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,492,0.8404,0.0051793404985577066,0.830248492622827,0.8505515073771731,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,497,0.001,4.469899327725402e-4,1.2389973176582124e-4,0.0018761002682341787,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,497,0.8408,0.005174076922505115,0.83065880923189,0.85094119076811,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,502,0.001,4.469899327725402e-4,1.2389973176582124e-4,0.0018761002682341787,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,502,0.8408,0.005174076922505115,0.83065880923189,0.85094119076811,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,507,0.001,4.469899327725402e-4,1.2389973176582124e-4,0.0018761002682341787,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,507,0.841,0.005171440805036833,0.8308639760221278,0.8511360239778721,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,512,0.0012,4.896039215529222e-4,2.4037631375627242e-4,0.0021596236862437275,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,512,0.841,0.005171440805036833,0.8308639760221278,0.8511360239778721,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,518,0.0012,4.896039215529222e-4,2.4037631375627242e-4,0.0021596236862437275,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,518,0.8414,0.005166159889124609,0.8312743266173158,0.8515256733826843,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,523,0.0012,4.896039215529222e-4,2.4037631375627242e-4,0.0021596236862437275,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,523,0.8418,0.0051608673689603765,0.8316846999568377,0.8519153000431623,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,528,0.0012,4.896039215529222e-4,2.4037631375627242e-4,0.0021596236862437275,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,528,0.8418,0.0051608673689603765,0.8316846999568377,0.8519153000431623,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,533,0.0014,5.287797272967262e-4,3.6359173449841665e-4,0.0024364082655015835,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,533,0.8418,0.0051608673689603765,0.8316846999568377,0.8519153000431623,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,539,0.0016,5.652326954449822e-4,4.921439169278349e-4,0.0027078560830721653,0.995,712.0349912088234,2500,5000
