Test,Method,G,p_false_positive,se,ci_low,ci_high,rho,lambda,calibration_G,n_sim
Multivariate region null,Anytime-valid,1029558,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1029558,0.9382,0.0034053123204781078,0.9315255878518629,0.9448744121481372,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1039932,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1039932,0.9384,0.003400159996235471,0.9317356864073785,0.9450643135926216,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1050410,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1050410,0.9384,0.003400159996235471,0.9317356864073785,0.9450643135926216,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1060993,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1060993,0.9386,0.003394997496317192,0.9319458049072183,0.9452541950927816,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1071683,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1071683,0.9388,0.003389824774232439,0.9321559434425044,0.9454440565574955,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1082481,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1082481,0.9388,0.003389824774232439,0.9321559434425044,0.9454440565574955,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1093387,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1093387,0.9388,0.003389824774232439,0.9321559434425044,0.9454440565574955,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1104404,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1104404,0.939,0.0033846417831138362,0.93236610210509685,0.945633897894903,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1115531,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1115531,0.939,0.0033846417831138362,0.93236610210509685,0.945633897894903,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1126771,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1126771,0.9392,0.003379448475713159,0.9325762809876023,0.9458237190123978,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1138123,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1138123,0.9392,0.003379448475713159,0.9325762809876023,0.9458237190123978,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1149591,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1149591,0.9396,0.0033690307211422105,0.9329966997865613,0.9462033002134387,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1161173,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1161173,0.9396,0.0033690307211422105,0.9329966997865613,0.9462033002134387,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1172873,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1172873,0.9396,0.0033690307211422105,0.9329966997865613,0.9462033002134387,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1184690,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1184690,0.9398,0.0033638061775316374,0.933206939892038,0.946393060107962,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1196626,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1196626,0.94,0.0033585711247493344,0.9334172005954913,0.9465827994045086,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1208683,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1208683,0.94,0.0033585711247493344,0.9334172005954913,0.9465827994045086,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1220861,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1220861,0.94,0.0033585711247493344,0.9334172005954913,0.9465827994045086,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1233162,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1233162,0.9402,0.0033533255135760375,0.933627481993391,0.9467725180066091,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1245587,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1245587,0.9404,0.0033480692943844512,0.9338377841830064,0.9469622158169936,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1258136,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1258136,0.9406,0.0033428024171344617,0.9340481072624165,0.9471518927375835,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1270813,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1270813,0.9406,0.0033428024171344617,0.9340481072624165,0.9471518927375835,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1283617,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1283617,0.9408,0.0033375248313683007,0.9342584513305181,0.9473415486694818,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1296550,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1296550,0.941,0.003332236486205625,0.934468816487037,0.947531183512963,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1309613,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1309613,0.941,0.003332236486205625,0.934468816487037,0.947531183512963,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1322808,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1322808,0.9412,0.0033269373303385194,0.9346792028325366,0.9477207971674635,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1336136,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1336136,0.9412,0.0033269373303385194,0.9346792028325366,0.9477207971674635,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1349599,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1349599,0.9412,0.0033269373303385194,0.9346792028325366,0.9477207971674635,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1363196,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1363196,0.9412,0.0033269373303385194,0.9346792028325366,0.9477207971674635,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1376931,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1376931,0.9414,0.0033216273120264404,0.9348896104684282,0.9479103895315718,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1390805,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1390805,0.9414,0.0033216273120264404,0.9348896104684282,0.9479103895315718,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1404818,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1404818,0.9414,0.0033216273120264404,0.9348896104684282,0.9479103895315718,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1418972,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1418972,0.9414,0.0033216273120264404,0.9348896104684282,0.9479103895315718,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1433269,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1433269,0.9416,0.0033163063790910513,0.9351000394969815,0.9480999605030185,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1447710,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1447710,0.9416,0.0033163063790910513,0.9351000394969815,0.9480999605030185,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1462296,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1462296,0.9416,0.0033163063790910513,0.9351000394969815,0.9480999605030185,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1477029,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1477029,0.9416,0.0033163063790910513,0.9351000394969815,0.9480999605030185,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1491911,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1491911,0.9416,0.0033163063790910513,0.9351000394969815,0.9480999605030185,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1506943,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1506943,0.9416,0.0033163063790910513,0.9351000394969815,0.9480999605030185,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1522126,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1522126,0.9416,0.0033163063790910513,0.9351000394969815,0.9480999605030185,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1537462,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1537462,0.9418,0.0033109744789110054,0.9353104900213344,0.9482895099786656,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1552953,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1552953,0.9418,0.0033109744789110054,0.9353104900213344,0.9482895099786656,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1568600,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1568600,0.942,0.003305631558416638,0.9355209621455033,0.9484790378544966,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1584404,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1584404,0.942,0.003305631558416638,0.9355209621455033,0.9484790378544966,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1600368,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1600368,0.9422,0.0033002775640845715,0.9357314559743943,0.9486685440256057,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1616493,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1616493,0.9426,0.0032895361375124004,0.9361525091704757,0.9490474908295243,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1632780,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1632780,0.9426,0.0032895361375124004,0.9361525091704757,0.9490474908295243,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1649231,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1649231,0.9426,0.0032895361375124004,0.9361525091704757,0.9490474908295243,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1665847,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1665847,0.9426,0.0032895361375124004,0.9361525091704757,0.9490474908295243,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1682632,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1682632,0.9426,0.0032895361375124004,0.9361525091704757,0.9490474908295243,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1699585,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1699585,0.9428,0.0032841485959073176,0.9363630687520216,0.9492369312479784,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1716709,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1716709,0.943,0.00327874976172321,0.9365736504670225,0.9494263495329774,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1734006,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1734006,0.9432,0.0032733395790843322,0.9367842544249948,0.9496157455750053,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1751477,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1751477,0.9432,0.0032733395790843322,0.9367842544249948,0.9496157455750053,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1769124,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1769124,0.9432,0.0032733395790843322,0.9367842544249948,0.9496157455750053,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1786949,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1786949,0.9434,0.0032679179916270842,0.9369948807364109,0.9498051192635891,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1804953,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1804953,0.9434,0.0032679179916270842,0.9369948807364109,0.9498051192635891,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1823139,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1823139,0.9434,0.0032679179916270842,0.9369948807364109,0.9498051192635891,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1841508,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1841508,0.9434,0.0032679179916270842,0.9369948807364109,0.9498051192635891,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1860062,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1860062,0.9434,0.0032679179916270842,0.9369948807364109,0.9498051192635891,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1878803,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1878803,0.9434,0.0032679179916270842,0.9369948807364109,0.9498051192635891,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1897733,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1897733,0.9434,0.0032679179916270842,0.9369948807364109,0.9498051192635891,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1916854,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1916854,0.9436,0.0032624849424939878,0.9372055295127117,0.9499944704872882,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1936167,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1936167,0.9436,0.0032624849424939878,0.9372055295127117,0.9499944704872882,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1955675,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1955675,0.9436,0.0032624849424939878,0.9372055295127117,0.9499944704872882,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1975379,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1975379,0.9436,0.0032624849424939878,0.9372055295127117,0.9499944704872882,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,1995282,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,1995282,0.944,0.0032515842292642535,0.937626894910642,0.9503731050893579,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2015386,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2015386,0.944,0.0032515842292642535,0.937626894910642,0.9503731050893579,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2035692,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2035692,0.9442,0.0032461164489278557,0.9378376117601015,0.9505623882398986,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2056202,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2056202,0.9442,0.0032461164489278557,0.9378376117601015,0.9505623882398986,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2076920,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2076920,0.9442,0.0032461164489278557,0.9378376117601015,0.9505623882398986,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2097846,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2097846,0.9442,0.0032461164489278557,0.9378376117601015,0.9505623882398986,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2118982,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2118982,0.9444,0.003240636974423392,0.9380483515301302,0.9507516484698698,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2140332,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2140332,0.9444,0.003240636974423392,0.9380483515301302,0.9507516484698698,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2161897,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2161897,0.9444,0.003240636974423392,0.9380483515301302,0.9507516484698698,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2183679,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2183679,0.9446,0.0032351457463304493,0.9382591143371923,0.9509408856628077,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2205681,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2205681,0.9448,0.0032296427046966053,0.9384699002987946,0.9511300997012053,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2227904,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2227904,0.9448,0.0032296427046966053,0.9384699002987946,0.9511300997012053,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2250352,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2250352,0.9448,0.0032296427046966053,0.9384699002987946,0.9511300997012053,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2273025,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2273025,0.945,0.003224127789030703,0.9386807095334998,0.9513192904665001,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2295927,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2295927,0.9452,0.003218600938296016,0.9388915421609398,0.9515084578390602,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2319060,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2319060,0.9452,0.003218600938296016,0.9388915421609398,0.9515084578390602,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2342425,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2342425,0.9454,0.003213062090903317,0.9391023983018295,0.9516976016981705,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2366026,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2366026,0.9454,0.003213062090903317,0.9391023983018295,0.9516976016981705,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2389865,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2389865,0.9454,0.003213062090903317,0.9391023983018295,0.9516976016981705,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2413944,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2413944,0.9456,0.003207511184703804,0.9393132780779805,0.9518867219220195,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2438266,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2438266,0.9456,0.003207511184703804,0.9393132780779805,0.9518867219220195,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2462833,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2462833,0.9456,0.003207511184703804,0.9393132780779805,0.9518867219220195,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2487647,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2487647,0.9456,0.003207511184703804,0.9393132780779805,0.9518867219220195,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2512711,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2512711,0.9456,0.003207511184703804,0.9393132780779805,0.9518867219220195,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2538028,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2538028,0.9458,0.003201948156981934,0.9395241816123154,0.9520758183876845,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2563600,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2563600,0.9458,0.003201948156981934,0.9395241816123154,0.9520758183876845,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2589430,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2589430,0.9458,0.003201948156981934,0.9395241816123154,0.9520758183876845,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2615519,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2615519,0.9458,0.003201948156981934,0.9395241816123154,0.9520758183876845,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2641872,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2641872,0.9458,0.003201948156981934,0.9395241816123154,0.9520758183876845,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2668490,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2668490,0.9458,0.003201948156981934,0.9395241816123154,0.9520758183876845,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2695377,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2695377,0.9458,0.003201948156981934,0.9395241816123154,0.9520758183876845,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2722534,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2722534,0.946,0.0031963729444481302,0.9397351090288816,0.9522648909711183,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2749965,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2749965,0.946,0.0031963729444481302,0.9397351090288816,0.9522648909711183,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2777672,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,2777672,0.9462,0.0031907854832313614,0.9399460604528665,0.9524539395471335,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,2805659,0.0456,0.0029502759192997527,0.039817459198172485,0.05138254080182752,0.995,712.0349912088234,2500,5000
