responseid	dv	contest	winner	sample	female_respondent	orig_cand_female	orig_cand_gender_string	orig_0ys	orig_1ys	orig_3ys	orig_8ys	orig_UN_sp	orig_FM_sp	orig_MD_sp	orig_teach	orig_law	orig_may	orig_leg	orig_0ch	orig_1ch	orig_3ch	orig_29	orig_45	orig_65	democrat_respondent	republican_respondent	replication	first_orig
"1059usa voter"	3.0	3.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0.0	0.0	0.0	
"1060usa voter"	1.0	1.0	1.0	"usa voter"	0.0	0.0	"Male"	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0.0	0.0	0.0	
"1060usa voter"	1.0	1.0	0.0	"usa voter"	0.0	1.0	"Female"	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0.0	0.0	0.0	
"1060usa voter"	1.0	2.0	0.0	"usa voter"	0.0	0.0	"Male"	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0.0	0.0	0.0	
"1060usa voter"	1.0	2.0	1.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0.0	0.0	0.0	
"1060usa voter"	1.0	3.0	1.0	"usa voter"	0.0	0.0	"Male"	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0.0	0.0	0.0	
"1060usa voter"	1.0	3.0	0.0	"usa voter"	0.0	1.0	"Female"	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0.0	0.0	0.0	
"1061usa voter"	2.0	1.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0.0	1.0	0.0	
"1061usa voter"	2.0	1.0	1.0	"usa voter"	0.0	1.0	"Female"	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0.0	1.0	0.0	
"1061usa voter"	2.0	2.0	1.0	"usa voter"	0.0	1.0	"Female"	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0.0	1.0	0.0	
"1061usa voter"	2.0	2.0	0.0	"usa voter"	0.0	0.0	"Male"	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0.0	1.0	0.0	
"1061usa voter"	2.0	3.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0.0	1.0	0.0	
"1061usa voter"	2.0	3.0	1.0	"usa voter"	0.0	1.0	"Female"	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0.0	1.0	0.0	
"1062usa voter"	3.0	1.0	1.0	"usa voter"	1.0	0.0	"Male"	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0.0	1.0	0.0	
"1062usa voter"	3.0	1.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0.0	1.0	0.0	
"1062usa voter"	3.0	2.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0.0	1.0	0.0	
"1062usa voter"	3.0	2.0	1.0	"usa voter"	1.0	1.0	"Female"	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0.0	1.0	0.0	
"1062usa voter"	3.0	3.0	1.0	"usa voter"	1.0	0.0	"Male"	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0.0	1.0	0.0	
"1062usa voter"	3.0	3.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0.0	1.0	0.0	
"1063usa voter"	1.0	1.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0.0	1.0	0.0	
"1063usa voter"	1.0	1.0	1.0	"usa voter"	1.0	0.0	"Male"	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0.0	1.0	0.0	
"1063usa voter"	1.0	2.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0.0	1.0	0.0	
"1063usa voter"	1.0	2.0	0.0	"usa voter"	1.0	1.0	"Female"	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0.0	1.0	0.0	
"1063usa voter"	1.0	3.0	1.0	"usa voter"	1.0	1.0	"Female"	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0.0	1.0	0.0	
"1063usa voter"	1.0	3.0	0.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0.0	1.0	0.0	
"1064usa voter"	2.0	1.0	1.0	"usa voter"	1.0	0.0	"Male"	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1.0	0.0	0.0	
"1064usa voter"	2.0	1.0	0.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1.0	0.0	0.0	
"1065usa voter"	3.0	1.0	0.0	"usa voter"	0.0	0.0	"Male"	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0.0	1.0	0.0	
"1065usa voter"	3.0	1.0	1.0	"usa voter"	0.0	0.0	"Male"	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0.0	1.0	0.0	
"1065usa voter"	3.0	2.0	0.0	"usa voter"	0.0	1.0	"Female"	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0.0	1.0	0.0	
"1065usa voter"	3.0	2.0	1.0	"usa voter"	0.0	0.0	"Male"	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0.0	1.0	0.0	
"1065usa voter"	3.0	3.0	1.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0.0	1.0	0.0	
"1065usa voter"	3.0	3.0	0.0	"usa voter"	0.0	0.0	"Male"	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0.0	1.0	0.0	
"1066usa voter"	1.0	1.0	0.0	"usa voter"	1.0	0.0	"Male"	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1.0	0.0	0.0	
"1066usa voter"	1.0	1.0	1.0	"usa voter"	1.0	1.0	"Female"	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1.0	0.0	0.0	
"1066usa voter"	1.0	2.0	1.0	"usa voter"	1.0	1.0	"Female"	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1.0	0.0	0.0	
"1066usa voter"	1.0	2.0	0.0	"usa voter"	1.0	1.0	"Female"	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1.0	0.0	0.0	
"1066usa voter"	1.0	3.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1.0	0.0	0.0	
"1066usa voter"	1.0	3.0	0.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1.0	0.0	0.0	
"1068usa voter"	3.0	1.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1.0	0.0	0.0	
"1068usa voter"	3.0	1.0	1.0	"usa voter"	0.0	1.0	"Female"	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1.0	0.0	0.0	
"1068usa voter"	3.0	2.0	1.0	"usa voter"	0.0	0.0	"Male"	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1.0	0.0	0.0	
"1068usa voter"	3.0	2.0	0.0	"usa voter"	0.0	1.0	"Female"	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1.0	0.0	0.0	
"1068usa voter"	3.0	3.0	0.0	"usa voter"	0.0	0.0	"Male"	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1.0	0.0	0.0	
"1068usa voter"	3.0	3.0	1.0	"usa voter"	0.0	0.0	"Male"	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1.0	0.0	0.0	
"1069usa voter"	1.0	1.0	0.0	"usa voter"	0.0	1.0	"Female"	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	1.0	0.0	
"1069usa voter"	1.0	1.0	1.0	"usa voter"	0.0	0.0	"Male"	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0.0	1.0	0.0	
"1069usa voter"	1.0	2.0	1.0	"usa voter"	0.0	0.0	"Male"	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0.0	1.0	0.0	
"1069usa voter"	1.0	2.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0.0	1.0	0.0	
"1069usa voter"	1.0	3.0	1.0	"usa voter"	0.0	1.0	"Female"	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0.0	1.0	0.0	
"1069usa voter"	1.0	3.0	0.0	"usa voter"	0.0	1.0	"Female"	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0.0	1.0	0.0	
"1071usa voter"	3.0	1.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0.0	1.0	0.0	
"1071usa voter"	3.0	1.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0.0	1.0	0.0	
"1071usa voter"	3.0	2.0	0.0	"usa voter"	1.0	0.0	"Male"	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0.0	1.0	0.0	
"1071usa voter"	3.0	2.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0.0	1.0	0.0	
"1071usa voter"	3.0	3.0	0.0	"usa voter"	1.0	0.0	"Male"	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0.0	1.0	0.0	
"1071usa voter"	3.0	3.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0.0	1.0	0.0	
"1072usa voter"	1.0	1.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0.0	1.0	0.0	
"1072usa voter"	1.0	1.0	1.0	"usa voter"	1.0	1.0	"Female"	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0.0	1.0	0.0	
"1072usa voter"	1.0	2.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0.0	1.0	0.0	
"1072usa voter"	1.0	2.0	1.0	"usa voter"	1.0	1.0	"Female"	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0.0	1.0	0.0	
"1072usa voter"	1.0	3.0	1.0	"usa voter"	1.0	1.0	"Female"	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0.0	1.0	0.0	
"1072usa voter"	1.0	3.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0.0	1.0	0.0	
"1073usa voter"	2.0	1.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1.0	0.0	0.0	
"1073usa voter"	2.0	1.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1.0	0.0	0.0	
"1073usa voter"	2.0	2.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1.0	0.0	0.0	
"1073usa voter"	2.0	2.0	0.0	"usa voter"	1.0	1.0	"Female"	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1.0	0.0	0.0	
"1073usa voter"	2.0	3.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	1.0	0.0	0.0	
"1073usa voter"	2.0	3.0	0.0	"usa voter"	1.0	0.0	"Male"	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1.0	0.0	0.0	
"1074usa voter"	3.0	1.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1.0	0.0	0.0	
"1074usa voter"	3.0	1.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1.0	0.0	0.0	
"1074usa voter"	3.0	2.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1.0	0.0	0.0	
"1074usa voter"	3.0	2.0	0.0	"usa voter"	1.0	1.0	"Female"	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1.0	0.0	0.0	
"1074usa voter"	3.0	3.0	0.0	"usa voter"	1.0	1.0	"Female"	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1.0	0.0	0.0	
"1074usa voter"	3.0	3.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1.0	0.0	0.0	
"1075usa voter"	1.0	2.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1.0	0.0	0.0	
"1075usa voter"	1.0	2.0	0.0	"usa voter"	1.0	1.0	"Female"	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1.0	0.0	0.0	
"1075usa voter"	1.0	3.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1.0	0.0	0.0	
"1075usa voter"	1.0	3.0	0.0	"usa voter"	1.0	0.0	"Male"	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1.0	0.0	0.0	
"1076usa voter"	2.0	1.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0.0	0.0	0.0	
"1076usa voter"	2.0	1.0	1.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0.0	0.0	0.0	
"1076usa voter"	2.0	2.0	1.0	"usa voter"	0.0	1.0	"Female"	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0.0	0.0	0.0	
"1076usa voter"	2.0	2.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0.0	0.0	0.0	
"1076usa voter"	2.0	3.0	1.0	"usa voter"	0.0	0.0	"Male"	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0.0	0.0	0.0	
"1076usa voter"	2.0	3.0	0.0	"usa voter"	0.0	1.0	"Female"	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0.0	0.0	0.0	
"1077usa voter"	3.0	1.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1.0	0.0	0.0	
"1077usa voter"	3.0	1.0	1.0	"usa voter"	0.0	0.0	"Male"	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1.0	0.0	0.0	
"1077usa voter"	3.0	2.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1.0	0.0	0.0	
"1077usa voter"	3.0	2.0	1.0	"usa voter"	0.0	0.0	"Male"	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1.0	0.0	0.0	
"1077usa voter"	3.0	3.0	1.0	"usa voter"	0.0	0.0	"Male"	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1.0	0.0	0.0	
"1077usa voter"	3.0	3.0	0.0	"usa voter"	0.0	0.0	"Male"	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1.0	0.0	0.0	
"1078usa voter"	1.0	1.0	0.0	"usa voter"	0.0	0.0	"Male"	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0.0	1.0	0.0	
"1078usa voter"	1.0	1.0	1.0	"usa voter"	0.0	1.0	"Female"	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0.0	1.0	0.0	
"1078usa voter"	1.0	2.0	1.0	"usa voter"	0.0	1.0	"Female"	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0.0	1.0	0.0	
"1078usa voter"	1.0	2.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0.0	1.0	0.0	
"1078usa voter"	1.0	3.0	1.0	"usa voter"	0.0	0.0	"Male"	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0.0	1.0	0.0	
"1078usa voter"	1.0	3.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0.0	1.0	0.0	
"1079usa voter"	2.0	1.0	0.0	"usa voter"	0.0	1.0	"Female"	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0.0	1.0	0.0	
"1079usa voter"	2.0	1.0	1.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0.0	1.0	0.0	
"1079usa voter"	2.0	2.0	1.0	"usa voter"	0.0	0.0	"Male"	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0.0	1.0	0.0	
"1079usa voter"	2.0	2.0	0.0	"usa voter"	0.0	1.0	"Female"	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0.0	1.0	0.0	
"1079usa voter"	2.0	3.0	0.0	"usa voter"	0.0	0.0	"Male"	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0.0	1.0	0.0	
"1079usa voter"	2.0	3.0	1.0	"usa voter"	0.0	1.0	"Female"	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0.0	1.0	0.0	
"1080usa voter"	3.0	1.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0.0	0.0	0.0	
"1080usa voter"	3.0	1.0	0.0	"usa voter"	1.0	0.0	"Male"	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0.0	0.0	0.0	
"1080usa voter"	3.0	2.0	0.0	"usa voter"	1.0	0.0	"Male"	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0.0	0.0	0.0	
"1080usa voter"	3.0	2.0	1.0	"usa voter"	1.0	0.0	"Male"	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0.0	0.0	0.0	
"1080usa voter"	3.0	3.0	0.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0.0	0.0	0.0	
"1080usa voter"	3.0	3.0	1.0	"usa voter"	1.0	1.0	"Female"	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0.0	0.0	0.0	
"1081usa voter"	1.0	1.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0.0	1.0	0.0	
"1081usa voter"	1.0	1.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0.0	1.0	0.0	
"1081usa voter"	1.0	2.0	0.0	"usa voter"	1.0	0.0	"Male"	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0.0	1.0	0.0	
"1081usa voter"	1.0	2.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0.0	1.0	0.0	
"1081usa voter"	1.0	3.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0.0	1.0	0.0	
"1081usa voter"	1.0	3.0	0.0	"usa voter"	1.0	0.0	"Male"	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0.0	1.0	0.0	
"1082usa voter"	2.0	1.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1.0	0.0	0.0	
"1082usa voter"	2.0	1.0	0.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1.0	0.0	0.0	
"1082usa voter"	2.0	2.0	0.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1.0	0.0	0.0	
"1082usa voter"	2.0	2.0	1.0	"usa voter"	1.0	1.0	"Female"	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1.0	0.0	0.0	
"1082usa voter"	2.0	3.0	0.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	1.0	0.0	0.0	
"1082usa voter"	2.0	3.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1.0	0.0	0.0	
"1083usa voter"	3.0	1.0	0.0	"usa voter"	0.0	0.0	"Male"	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0.0	0.0	0.0	
"1083usa voter"	3.0	1.0	1.0	"usa voter"	0.0	0.0	"Male"	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0.0	0.0	0.0	
"1083usa voter"	3.0	2.0	0.0	"usa voter"	0.0	1.0	"Female"	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0.0	0.0	0.0	
"1083usa voter"	3.0	2.0	1.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0.0	0.0	0.0	
"1083usa voter"	3.0	3.0	0.0	"usa voter"	0.0	1.0	"Female"	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0.0	0.0	0.0	
"1083usa voter"	3.0	3.0	1.0	"usa voter"	0.0	1.0	"Female"	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0.0	0.0	0.0	
"1084usa voter"	1.0	1.0	1.0	"usa voter"	1.0	1.0	"Female"	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0.0	1.0	0.0	
"1084usa voter"	1.0	1.0	0.0	"usa voter"	1.0	0.0	"Male"	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0.0	1.0	0.0	
"1084usa voter"	1.0	2.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0.0	1.0	0.0	
"1084usa voter"	1.0	2.0	0.0	"usa voter"	1.0	1.0	"Female"	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0.0	1.0	0.0	
"1084usa voter"	1.0	3.0	0.0	"usa voter"	1.0	1.0	"Female"	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0.0	1.0	0.0	
"1084usa voter"	1.0	3.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0.0	1.0	0.0	
"1085usa voter"	2.0	1.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0.0	1.0	0.0	
"1085usa voter"	2.0	1.0	0.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0.0	1.0	0.0	
"1085usa voter"	2.0	2.0	1.0	"usa voter"	1.0	0.0	"Male"	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0.0	1.0	0.0	
"1085usa voter"	2.0	2.0	0.0	"usa voter"	1.0	1.0	"Female"	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0.0	1.0	0.0	
"1085usa voter"	2.0	3.0	1.0	"usa voter"	1.0	1.0	"Female"	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0.0	1.0	0.0	
"1085usa voter"	2.0	3.0	0.0	"usa voter"	1.0	0.0	"Male"	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0.0	1.0	0.0	
"1086usa voter"	3.0	1.0	0.0	"usa voter"	0.0	0.0	"Male"	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0.0	1.0	0.0	
"1086usa voter"	3.0	1.0	1.0	"usa voter"	0.0	1.0	"Female"	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0.0	1.0	0.0	
"1086usa voter"	3.0	2.0	0.0	"usa voter"	0.0	1.0	"Female"	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0.0	1.0	0.0	
"1086usa voter"	3.0	2.0	1.0	"usa voter"	0.0	1.0	"Female"	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0.0	1.0	0.0	
"1086usa voter"	3.0	3.0	1.0	"usa voter"	0.0	0.0	"Male"	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0.0	1.0	0.0	
"1086usa voter"	3.0	3.0	0.0	"usa voter"	0.0	1.0	"Female"	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0.0	1.0	0.0	
"1087usa voter"	1.0	1.0	0.0	"usa voter"	1.0	0.0	"Male"	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1.0	0.0	0.0	
"1087usa voter"	1.0	1.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1.0	0.0	0.0	
"1087usa voter"	1.0	2.0	1.0	"usa voter"	1.0	0.0	"Male"	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1.0	0.0	0.0	
"1087usa voter"	1.0	2.0	0.0	"usa voter"	1.0	1.0	"Female"	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1.0	0.0	0.0	
"1087usa voter"	1.0	3.0	1.0	"usa voter"	1.0	1.0	"Female"	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1.0	0.0	0.0	
"1087usa voter"	1.0	3.0	0.0	"usa voter"	1.0	0.0	"Male"	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1.0	0.0	0.0	
"1088usa voter"	2.0	1.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0.0	1.0	0.0	
"1088usa voter"	2.0	1.0	1.0	"usa voter"	0.0	0.0	"Male"	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0.0	1.0	0.0	
"1088usa voter"	2.0	2.0	1.0	"usa voter"	0.0	0.0	"Male"	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0.0	1.0	0.0	
"1088usa voter"	2.0	2.0	0.0	"usa voter"	0.0	0.0	"Male"	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0.0	1.0	0.0	
"1088usa voter"	2.0	3.0	0.0	"usa voter"	0.0	1.0	"Female"	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0.0	1.0	0.0	
"1088usa voter"	2.0	3.0	1.0	"usa voter"	0.0	0.0	"Male"	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0.0	1.0	0.0	
