responseid,resp_order,contest,winner,orig_1ys,orig_3ys,orig_8ys,orig_FM_sp,orig_MD_sp,orig_law,orig_may,orig_leg,orig_1ch,orig_3ch,orig_45,orig_65,orig_cand_female
63usa voter,58,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
63usa voter,58,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
63usa voter,58,2,1,0,0,0,0,1,0,0,1,1,0,1,0,0
63usa voter,58,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1
63usa voter,58,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1
63usa voter,58,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0
64usa voter,59,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
64usa voter,59,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
64usa voter,59,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1
64usa voter,59,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0
64usa voter,59,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0
64usa voter,59,3,1,1,0,0,1,0,0,0,1,1,0,0,0,1
65usa voter,60,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
65usa voter,60,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1
65usa voter,60,2,1,0,1,0,1,0,0,1,0,0,1,0,1,1
65usa voter,60,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
65usa voter,60,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0
65usa voter,60,3,1,0,0,1,0,0,1,0,0,1,0,1,0,0
66usa voter,61,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
66usa voter,61,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
66usa voter,61,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
66usa voter,61,2,1,0,0,1,0,0,0,0,0,1,0,1,0,1
66usa voter,61,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0
66usa voter,61,3,0,0,0,1,0,0,0,1,0,0,1,1,0,1
67usa voter,62,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
67usa voter,62,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0
67usa voter,62,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
67usa voter,62,2,1,0,1,0,0,1,0,0,1,0,1,1,0,1
67usa voter,62,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0
67usa voter,62,3,1,0,0,1,0,1,0,0,0,0,1,1,0,1
68usa voter,63,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
68usa voter,63,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1
68usa voter,63,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0
68usa voter,63,2,1,0,1,0,1,0,0,0,1,1,0,1,0,0
68usa voter,63,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0
68usa voter,63,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1
69usa voter,64,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
69usa voter,64,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
69usa voter,64,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1
69usa voter,64,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1
69usa voter,64,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0
69usa voter,64,3,1,1,0,0,0,0,0,1,0,1,0,1,0,1
70usa voter,65,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1
70usa voter,65,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
70usa voter,65,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0
70usa voter,65,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1
70usa voter,65,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1
70usa voter,65,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0
71usa voter,66,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
71usa voter,66,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
71usa voter,66,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0
71usa voter,66,2,1,0,1,0,1,0,0,0,1,0,1,0,1,1
72usa voter,67,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1
72usa voter,67,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
72usa voter,67,2,1,0,0,1,1,0,0,1,0,1,0,0,0,0
72usa voter,67,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1
72usa voter,67,3,0,0,0,1,0,0,0,1,0,0,1,0,1,1
72usa voter,67,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1
73usa voter,68,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
73usa voter,68,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
73usa voter,68,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
73usa voter,68,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1
73usa voter,68,3,0,0,0,1,1,0,0,0,1,1,0,0,0,1
73usa voter,68,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0
74usa voter,69,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
74usa voter,69,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
74usa voter,69,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0
74usa voter,69,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0
74usa voter,69,3,1,0,1,0,0,1,1,0,0,1,0,0,0,1
74usa voter,69,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
75usa voter,70,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0
75usa voter,70,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0
75usa voter,70,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1
75usa voter,70,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1
75usa voter,70,3,0,0,0,1,0,0,0,0,0,0,1,0,1,1
75usa voter,70,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0
76usa voter,71,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1
76usa voter,71,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1
76usa voter,71,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1
76usa voter,71,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1
76usa voter,71,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1
76usa voter,71,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
77usa voter,72,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
77usa voter,72,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
77usa voter,72,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
77usa voter,72,2,1,0,1,0,0,1,1,0,0,0,0,0,1,1
77usa voter,72,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0
77usa voter,72,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0
78usa voter,73,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1
78usa voter,73,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
78usa voter,73,2,1,0,0,1,1,0,0,0,1,1,0,0,1,1
78usa voter,73,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1
78usa voter,73,3,1,0,0,1,0,0,0,0,1,1,0,1,0,1
78usa voter,73,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0
79usa voter,74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
79usa voter,74,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
79usa voter,74,2,1,0,0,0,0,1,0,0,1,1,0,0,0,1
79usa voter,74,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1
79usa voter,74,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1
79usa voter,74,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0
80usa voter,75,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
80usa voter,75,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1
80usa voter,75,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0
80usa voter,75,2,1,0,1,0,1,0,1,0,0,0,1,1,0,1
80usa voter,75,3,0,0,1,0,0,1,1,0,0,0,0,0,1,1
80usa voter,75,3,1,1,0,0,0,0,1,0,0,0,1,1,0,0
81usa voter,76,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
81usa voter,76,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
81usa voter,76,2,1,0,1,0,1,0,0,1,0,0,1,1,0,1
81usa voter,76,2,0,1,0,0,1,0,1,0,0,0,1,1,0,1
81usa voter,76,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
81usa voter,76,3,1,0,1,0,1,0,0,1,0,0,1,1,0,0
82usa voter,77,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82usa voter,77,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1
82usa voter,77,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
82usa voter,77,2,1,0,0,1,1,0,1,0,0,0,1,1,0,1
82usa voter,77,3,0,0,0,0,0,1,1,0,0,0,1,1,0,1
82usa voter,77,3,1,1,0,0,1,0,0,0,1,0,0,1,0,1
83usa voter,78,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
83usa voter,78,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1
83usa voter,78,2,1,0,0,1,0,1,1,0,0,1,0,1,0,0
83usa voter,78,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1
83usa voter,78,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0
83usa voter,78,3,1,1,0,0,1,0,0,0,1,1,0,0,0,0
84usa voter,79,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1
84usa voter,79,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1
84usa voter,79,2,1,0,1,0,0,0,0,1,0,0,1,1,0,1
84usa voter,79,2,0,0,0,1,0,1,1,0,0,0,1,0,1,0
84usa voter,79,3,0,0,1,0,0,0,0,0,1,1,0,0,0,1
84usa voter,79,3,1,0,0,1,1,0,0,1,0,1,0,0,0,0
87usa voter,80,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
87usa voter,80,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
87usa voter,80,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0
87usa voter,80,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
87usa voter,80,3,1,0,1,0,1,0,0,0,1,1,0,0,1,1
87usa voter,80,3,0,0,0,1,0,1,0,0,1,0,1,1,0,0
88usa voter,81,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
88usa voter,81,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1
88usa voter,81,2,1,0,1,0,0,1,0,0,0,1,0,1,0,1
88usa voter,81,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1
88usa voter,81,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0
88usa voter,81,3,1,0,0,0,0,1,0,1,0,0,1,1,0,1
89usa voter,82,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
89usa voter,82,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
89usa voter,82,2,0,0,0,0,0,0,1,0,0,0,1,1,0,1
89usa voter,82,2,1,0,0,0,1,0,0,0,1,0,1,1,0,0
90usa voter,83,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0
90usa voter,83,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
90usa voter,83,2,1,0,1,0,0,1,0,1,0,0,1,1,0,0
90usa voter,83,2,0,0,1,0,0,1,1,0,0,0,1,1,0,1
90usa voter,83,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0
90usa voter,83,3,1,0,1,0,0,0,0,0,1,1,0,1,0,1
91usa voter,84,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
91usa voter,84,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1
91usa voter,84,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0
91usa voter,84,2,1,0,1,0,0,1,1,0,0,0,1,0,1,1
91usa voter,84,3,1,0,0,1,1,0,0,0,1,0,1,1,0,0
91usa voter,84,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0
92usa voter,85,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
92usa voter,85,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
92usa voter,85,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0
92usa voter,85,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1
92usa voter,85,3,1,0,1,0,0,0,0,0,1,0,0,0,1,1
92usa voter,85,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1
93usa voter,86,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0
93usa voter,86,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
93usa voter,86,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1
93usa voter,86,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93usa voter,86,3,1,1,0,0,0,1,0,1,0,0,0,0,0,1
93usa voter,86,3,0,1,0,0,0,0,0,1,0,1,0,0,1,1
94usa voter,87,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1
94usa voter,87,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
94usa voter,87,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0
94usa voter,87,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0
94usa voter,87,3,0,0,1,0,0,0,1,0,0,0,1,0,1,1
94usa voter,87,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95usa voter,88,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
95usa voter,88,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0
95usa voter,88,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
95usa voter,88,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0
95usa voter,88,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1
95usa voter,88,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1
96usa voter,89,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1
96usa voter,89,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
96usa voter,89,2,1,0,0,0,0,1,1,0,0,0,1,0,0,1
96usa voter,89,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1
96usa voter,89,3,0,0,1,0,0,1,1,0,0,0,0,0,1,1
96usa voter,89,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0
97usa voter,90,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0
97usa voter,90,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
97usa voter,90,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0
97usa voter,90,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
97usa voter,90,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0
97usa voter,90,3,1,0,0,1,0,1,1,0,0,0,1,0,1,1
98usa voter,91,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
98usa voter,91,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1
98usa voter,91,2,0,0,1,0,1,0,1,0,0,1,0,1,0,0
98usa voter,91,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
98usa voter,91,3,1,0,0,1,1,0,0,1,0,0,1,1,0,1
98usa voter,91,3,0,0,0,1,1,0,0,0,1,0,1,0,0,0
99usa voter,92,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
99usa voter,92,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0
99usa voter,92,2,1,0,1,0,1,0,0,0,1,1,0,0,1,1
99usa voter,92,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0
99usa voter,92,3,1,1,0,0,0,1,0,0,1,0,1,1,0,1
99usa voter,92,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1
100usa voter,93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100usa voter,93,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
100usa voter,93,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1
100usa voter,93,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
101usa voter,94,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
101usa voter,94,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
101usa voter,94,2,1,0,0,1,1,0,0,1,0,0,1,0,1,0
101usa voter,94,2,0,0,0,0,0,1,0,0,1,0,1,0,1,1
101usa voter,94,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0
101usa voter,94,3,1,0,0,1,0,0,0,0,1,0,1,1,0,1
102usa voter,95,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
102usa voter,95,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
102usa voter,95,2,1,0,0,1,0,1,0,0,1,0,1,1,0,1
102usa voter,95,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0
102usa voter,95,3,1,0,0,1,0,1,0,0,1,1,0,1,0,1
102usa voter,95,3,0,0,1,0,1,0,1,0,0,1,0,0,1,0
103usa voter,96,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
103usa voter,96,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
103usa voter,96,2,0,0,1,0,0,1,1,0,0,1,0,1,0,0
103usa voter,96,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0
103usa voter,96,3,1,0,1,0,0,1,0,0,1,0,1,0,0,1
103usa voter,96,3,0,0,1,0,0,1,0,0,1,0,0,1,0,1
104usa voter,97,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
104usa voter,97,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
104usa voter,97,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0
104usa voter,97,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
104usa voter,97,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1
104usa voter,97,3,1,0,1,0,1,0,0,1,0,1,0,0,1,1
105usa voter,98,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1
105usa voter,98,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
105usa voter,98,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1
105usa voter,98,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0
105usa voter,98,3,1,0,0,1,0,1,0,1,0,1,0,0,1,0
105usa voter,98,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0
106usa voter,99,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1
106usa voter,99,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
106usa voter,99,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0
106usa voter,99,2,1,0,1,0,1,0,0,0,0,1,0,1,0,1
106usa voter,99,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0
106usa voter,99,3,1,1,0,0,0,1,0,1,0,1,0,0,0,1
107usa voter,100,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
107usa voter,100,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0
107usa voter,100,2,1,0,0,0,0,1,0,0,1,1,0,0,1,0
107usa voter,100,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0
107usa voter,100,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0
107usa voter,100,3,1,0,0,1,0,0,1,0,0,0,1,1,0,1
108usa voter,101,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
108usa voter,101,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
108usa voter,101,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0
108usa voter,101,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1
108usa voter,101,3,1,0,1,0,0,0,0,1,0,0,1,0,1,0
108usa voter,101,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1
109usa voter,102,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
109usa voter,102,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
109usa voter,102,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
109usa voter,102,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0
109usa voter,102,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0
109usa voter,102,3,1,0,0,0,0,1,0,0,0,1,0,1,0,1
110usa voter,103,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
110usa voter,103,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1
110usa voter,103,2,1,0,1,0,0,1,0,0,1,1,0,0,1,1
110usa voter,103,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1
110usa voter,103,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0
110usa voter,103,3,1,0,0,0,0,1,1,0,0,1,0,1,0,0
111usa voter,104,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
111usa voter,104,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
111usa voter,104,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0
111usa voter,104,2,1,0,0,1,0,0,1,0,0,0,1,1,0,1
111usa voter,104,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0
111usa voter,104,3,1,0,0,0,0,1,0,0,1,1,0,0,1,0
112usa voter,105,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1
112usa voter,105,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
112usa voter,105,2,1,0,1,0,1,0,0,0,0,0,1,1,0,1
112usa voter,105,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0
112usa voter,105,3,0,0,0,1,1,0,0,1,0,0,0,0,0,1
112usa voter,105,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0
113usa voter,106,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
113usa voter,106,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
113usa voter,106,2,0,0,1,0,0,1,0,0,1,1,0,1,0,1
113usa voter,106,2,1,0,0,1,1,0,1,0,0,1,0,1,0,0
113usa voter,106,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0
113usa voter,106,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0
114usa voter,107,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1
114usa voter,107,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
114usa voter,107,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1
114usa voter,107,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0
114usa voter,107,3,1,0,0,1,0,0,0,0,0,0,1,0,1,1
114usa voter,107,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0
115usa voter,108,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
115usa voter,108,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
115usa voter,108,2,0,1,0,0,1,0,0,0,1,0,0,1,0,1
115usa voter,108,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1
115usa voter,108,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0
115usa voter,108,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0
116usa voter,109,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
116usa voter,109,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0
116usa voter,109,2,1,0,1,0,0,1,0,0,0,1,0,1,0,1
116usa voter,109,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0
116usa voter,109,3,1,1,0,0,0,1,0,1,0,0,0,0,1,1
116usa voter,109,3,0,0,1,0,1,0,0,0,0,0,1,1,0,0
117usa voter,110,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
117usa voter,110,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
117usa voter,110,2,1,0,1,0,0,1,0,1,0,0,1,0,1,1
117usa voter,110,2,0,0,1,0,1,0,0,0,1,1,0,0,1,1
117usa voter,110,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0
117usa voter,110,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0
118usa voter,111,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1
118usa voter,111,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1
118usa voter,111,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0
118usa voter,111,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0
118usa voter,111,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
118usa voter,111,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0
119usa voter,112,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1
119usa voter,112,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
119usa voter,112,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1
119usa voter,112,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
119usa voter,112,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
119usa voter,112,3,1,1,0,0,1,0,0,1,0,0,1,0,0,1
120usa voter,113,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
120usa voter,113,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0
120usa voter,113,2,1,1,0,0,1,0,0,1,0,1,0,1,0,0
120usa voter,113,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
120usa voter,113,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120usa voter,113,3,1,0,0,1,1,0,1,0,0,1,0,0,1,0
121usa voter,114,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1
121usa voter,114,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
121usa voter,114,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0
121usa voter,114,2,0,0,1,0,0,0,0,0,1,0,1,1,0,1
121usa voter,114,3,1,1,0,0,0,0,0,0,0,0,1,0,1,1
121usa voter,114,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0
122usa voter,115,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
122usa voter,115,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
122usa voter,115,2,0,0,0,0,1,0,0,0,1,0,1,0,1,1
122usa voter,115,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
122usa voter,115,3,0,0,1,0,0,1,0,0,0,0,1,1,0,1
122usa voter,115,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1
123usa voter,116,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1
123usa voter,116,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
123usa voter,116,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1
123usa voter,116,2,0,0,0,1,1,0,1,0,0,0,0,1,0,1
123usa voter,116,3,1,0,1,0,0,0,0,0,1,1,0,0,1,0
123usa voter,116,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0
124usa voter,117,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
124usa voter,117,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
124usa voter,117,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0
124usa voter,117,2,0,1,0,0,1,0,0,1,0,0,1,0,1,1
124usa voter,117,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0
124usa voter,117,3,1,0,0,1,1,0,0,0,1,1,0,0,1,0
125usa voter,118,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
125usa voter,118,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
125usa voter,118,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1
125usa voter,118,2,1,0,0,0,0,1,0,0,1,1,0,1,0,0
125usa voter,118,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1
125usa voter,118,3,1,0,1,0,0,1,1,0,0,0,0,1,0,0
126usa voter,119,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
126usa voter,119,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
126usa voter,119,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1
126usa voter,119,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1
126usa voter,119,3,1,1,0,0,0,1,0,0,1,1,0,0,0,1
